Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/13 15:30:01.72,IMU,-21.00,12.70,-1023.93,1.43,2.56,2.82,-9.00,-36.45,-36.60,25.3
2026/04/13 15:30:01.82,IMU,-33.20,27.34,-1018.07,2.63,0.05,1.24,-6.00,-35.25,-37.95,25.6
2026/04/13 15:30:01.92,IMU,0.49,22.46,-1010.25,1.24,1.36,1.30,-9.15,-35.85,-37.05,25.4
2026/04/13 15:30:02.02,IMU,-22.46,21.97,-1012.21,1.35,0.73,0.28,-7.95,-36.60,-36.75,25.4
2026/04/13 15:30:02.12,IMU,-31.74,16.11,-1014.65,2.34,2.21,-0.37,-7.80,-36.75,-36.90,25.4
2026/04/13 15:30:02.22,IMU,-19.53,20.02,-1012.70,0.47,-1.08,-1.97,-8.25,-35.70,-38.70,25.4
2026/04/13 15:30:02.32,IMU,-27.83,-0.49,-1018.55,0.55,0.96,-1.27,-7.35,-35.85,-36.75,25.6
2026/04/13 15:30:02.42,IMU,-38.09,23.44,-1019.53,2.77,0.53,2.82,-6.00,-35.25,-37.65,25.8
2026/04/13 15:30:02.52,IMU,-32.71,18.07,-1016.60,-0.58,0.71,-0.48,-7.05,-36.00,-37.65,25.4
2026/04/13 15:30:02.62,IMU,-28.32,20.51,-1002.44,1.48,-0.68,2.21,-6.75,-34.95,-36.15,25.3
2026/04/13 15:30:02.72,IMU,-31.74,11.23,-1001.95,3.11,0.09,1.05,-6.30,-35.70,-36.90,25.5
2026/04/13 15:30:02.82,IMU,-38.57,27.34,-1011.72,2.51,-1.04,1.14,-6.30,-36.00,-37.35,25.4
2026/04/13 15:30:02.92,IMU,-31.25,18.07,-1007.81,3.02,-0.41,-0.64,-7.50,-35.70,-37.35,25.4
2026/04/13 15:30:03.02,IMU,-30.76,36.13,-1022.95,0.74,0.63,2.21,-7.50,-36.75,-36.90,25.7
2026/04/13 15:30:03.12,IMU,-22.95,8.79,-1023.93,3.36,2.31,1.51,-6.30,-36.45,-36.60,25.4
2026/04/13 15:30:03.22,IMU,-23.44,17.58,-1022.46,2.43,-0.14,1.18,-7.65,-35.40,-37.50,25.3
2026/04/13 15:30:03.32,IMU,-19.53,17.58,-1011.72,1.12,1.44,1.70,-7.05,-35.25,-36.60,25.4
2026/04/13 15:30:03.42,IMU,-17.58,9.28,-1011.23,-1.33,1.21,1.50,-6.00,-36.00,-36.15,25.4
2026/04/13 15:30:03.52,IMU,-35.16,16.60,-1020.51,1.15,0.04,0.82,-6.30,-35.70,-37.35,25.4
2026/04/13 15:30:03.62,IMU,-23.44,13.67,-1027.34,2.08,1.19,0.31,-8.25,-36.45,-37.35,25.3
2026/04/13 15:30:03.72,IMU,-22.46,10.25,-1018.07,2.52,1.35,0.03,-7.05,-35.70,-38.40,25.5
2026/04/13 15:30:03.82,IMU,-15.63,24.41,-1019.04,0.29,2.02,-0.05,-8.25,-36.75,-35.55,25.7
2026/04/13 15:30:03.92,IMU,-24.90,9.77,-1008.79,1.28,0.82,2.87,-6.00,-35.25,-37.35,25.3
2026/04/13 15:30:04.02,IMU,-24.90,12.70,-1025.39,0.97,0.44,0.09,-7.80,-36.45,-36.15,25.4
2026/04/13 15:30:04.12,IMU,-15.14,17.09,-1016.60,0.78,2.34,-0.53,-7.35,-35.85,-37.50,25.2
2026/04/13 15:30:04.22,IMU,-13.67,15.14,-993.65,2.83,0.89,2.30,-7.50,-36.45,-37.65,25.4
2026/04/13 15:30:04.32,IMU,-15.63,24.41,-1016.60,1.02,1.76,-0.27,-6.75,-36.00,-36.60,25.5
2026/04/13 15:30:04.42,IMU,-18.55,5.37,-1025.88,1.28,-0.44,-0.18,-7.80,-36.75,-37.65,25.3
2026/04/13 15:30:04.52,IMU,-11.72,15.63,-1014.65,1.45,1.86,1.69,-7.50,-37.50,-36.90,25.4
2026/04/13 15:30:04.62,IMU,-28.32,13.67,-1008.30,3.16,0.42,2.26,-8.25,-36.45,-37.35,25.2
2026/04/13 15:30:04.72,IMU,-24.41,18.55,-1018.55,1.69,3.02,1.69,-6.00,-35.70,-37.95,25.5
2026/04/13 15:30:04.82,IMU,-28.81,24.41,-1016.60,1.24,1.21,0.86,-6.90,-35.40,-36.00,25.3
2026/04/13 15:30:04.92,IMU,-29.30,6.84,-1007.32,1.95,-1.05,-1.43,-5.85,-35.10,-35.25,25.7
2026/04/13 15:30:05.02,IMU,-32.71,8.79,-1021.00,1.25,0.69,-0.04,-7.35,-36.15,-36.00,25.4
2026/04/13 15:30:05.12,IMU,-31.74,2.93,-1011.72,2.47,1.34,-1.40,-6.90,-37.35,-37.05,25.3
2026/04/13 15:30:05.22,IMU,-32.23,31.74,-1021.00,1.37,3.29,0.87,-6.90,-36.15,-35.25,25.4
